id,factor_id/id,item_id/id,score_id/id,note,state
vote_4515,factor_495,item_7,score_3,"",valid
vote_4516,factor_496,item_7,score_3,"",valid
vote_4517,factor_497,item_7,score_3,"",valid
vote_4518,factor_498,item_7,score_3,"",valid
vote_4519,factor_500,item_7,score_3,"",valid
vote_4520,factor_501,item_7,score_3,"",valid
vote_4521,factor_502,item_7,score_3,"",valid
vote_4522,factor_809,item_7,score_2,"",valid
vote_218,factor_129,item_2,score_1,,valid
vote_219,factor_144,item_2,score_3,,valid
vote_220,factor_142,item_2,score_3,,valid
vote_3534,factor_23,item_6,score_3,"",draft
vote_3535,factor_24,item_6,score_3,"",draft
vote_3536,factor_25,item_6,score_3,"",draft
vote_3963,factor_242,item_7,score_3,"",draft
vote_3964,factor_243,item_7,score_1,"",draft
vote_3965,factor_244,item_7,score_3,"",draft
vote_221,factor_143,item_2,score_3,,valid
vote_3966,factor_246,item_7,score_3,"",draft
vote_222,factor_148,item_2,score_3,,valid
vote_3967,factor_248,item_7,score_3,"",draft
vote_3968,factor_251,item_7,score_1,"",draft
vote_3969,factor_252,item_7,score_1,"",draft
vote_3970,factor_253,item_7,score_3,"",draft
vote_3971,factor_255,item_7,score_3,"",draft
vote_4081,factor_84,item_7,score_3,"",draft
vote_4082,factor_85,item_7,score_3,"",draft
vote_4083,factor_86,item_7,score_3,"",draft
vote_4679,factor_885,item_6,score_3,"",valid
vote_4680,factor_887,item_6,score_3,"",valid
vote_4523,factor_545,item_7,score_3,"",valid
vote_4524,factor_546,item_7,score_3,"",valid
vote_4525,factor_547,item_7,score_3,"",valid
vote_4526,factor_548,item_7,score_3,"",valid
vote_4527,factor_549,item_7,score_3,"",valid
vote_4528,factor_550,item_7,score_3,"",valid
vote_4529,factor_551,item_7,score_3,"",valid
vote_4290,factor_413,item_7,score_1,"",valid
vote_4291,factor_414,item_7,score_1,"",valid
vote_4289,factor_411,item_7,score_1,"",cancel
vote_223,factor_147,item_2,score_3,,valid
vote_224,factor_146,item_2,score_1,,valid
vote_225,factor_151,item_2,score_3,,valid
vote_2814,factor_501,item_5,score_3,,valid
vote_2815,factor_809,item_5,score_1,,valid
vote_2816,factor_495,item_5,score_3,,valid
vote_2817,factor_494,item_5,score_1,,valid
vote_2818,factor_493,item_5,score_3,,valid
vote_2819,factor_492,item_5,score_3,,valid
vote_2820,factor_496,item_5,score_1,,valid
vote_2821,factor_497,item_5,score_1,,valid
vote_2822,factor_498,item_5,score_1,,valid
vote_2823,factor_650,item_5,score_1,,valid
vote_2824,factor_479,item_5,score_1,,valid
vote_2825,factor_478,item_5,score_1,,valid
vote_2826,factor_477,item_5,score_1,,valid
vote_2827,factor_483,item_5,score_3,,valid
vote_2828,factor_484,item_5,score_3,,valid
vote_2830,factor_482,item_5,score_1,,valid
vote_2831,factor_562,item_5,score_1,,valid
vote_2832,factor_561,item_5,score_1,,valid
vote_2833,factor_560,item_5,score_1,,valid
vote_2834,factor_546,item_5,score_1,,valid
vote_2835,factor_545,item_5,score_1,,valid
vote_2836,factor_547,item_5,score_1,,valid
vote_2837,factor_549,item_5,score_3,,valid
vote_2838,factor_548,item_5,score_1,,valid
vote_2839,factor_551,item_5,score_3,,valid
vote_2840,factor_550,item_5,score_3,,valid
vote_2841,factor_565,item_5,score_1,,valid
vote_2842,factor_564,item_5,score_1,,valid
vote_2843,factor_553,item_5,score_3,,valid
vote_2844,factor_557,item_5,score_3,,valid
vote_2845,factor_555,item_5,score_1,,valid
vote_2846,factor_556,item_5,score_3,,valid
vote_2847,factor_554,item_5,score_1,,valid
vote_2848,factor_540,item_5,score_3,,valid
vote_2849,factor_539,item_5,score_1,,valid
vote_2850,factor_541,item_5,score_3,,valid
vote_2851,factor_538,item_5,score_3,,valid
vote_2852,factor_542,item_5,score_1,,valid
vote_2853,factor_895,item_1,score_3,"",valid
vote_2854,factor_982,item_4,score_3,"",valid
vote_2855,factor_690,item_1,score_3,"",valid
vote_2856,factor_689,item_4,score_3,"",valid
vote_2857,factor_690,item_4,score_3,"",valid
vote_2860,factor_36,item_1,score_3,"",valid
vote_2861,factor_37,item_1,score_1,"",valid
vote_2862,factor_38,item_1,score_1,"",valid
vote_2863,factor_39,item_1,score_3,"",valid
vote_2864,factor_40,item_1,score_1,"",valid
vote_2865,factor_36,item_4,score_3,"",valid
vote_2866,factor_37,item_4,score_3,"",valid
vote_2867,factor_38,item_4,score_3,"",valid
vote_2868,factor_39,item_4,score_3,"",valid
vote_2869,factor_40,item_4,score_3,"",valid
vote_2870,factor_42,item_4,score_3,"",valid
vote_2871,factor_43,item_4,score_3,"",valid
vote_2872,factor_43,item_1,score_1,"",valid
vote_2873,factor_45,item_4,score_3,"",valid
vote_2874,factor_46,item_4,score_3,"",valid
vote_2875,factor_45,item_1,score_3,"",valid
vote_2876,factor_46,item_1,score_1,"",valid
vote_2877,factor_955,item_1,score_3,"",valid
vote_2878,factor_1010,item_1,score_3,"",valid
vote_2879,factor_1009,item_1,score_1,"",valid
vote_2880,factor_1008,item_1,score_1,"",valid
vote_2882,factor_1010,item_4,score_3,"",valid
vote_2883,factor_1009,item_4,score_3,"",valid
vote_2884,factor_1008,item_4,score_3,"",valid
vote_2887,factor_469,item_1,score_1,"",valid
vote_2888,factor_469,item_5,score_3,"",valid
vote_2889,factor_468,item_5,score_3,"",valid
vote_2890,factor_844,item_4,score_3,"",valid
vote_2891,factor_846,item_4,score_3,"",valid
vote_2892,factor_845,item_4,score_3,"",valid
vote_2893,factor_984,item_4,score_3,"",valid
vote_2894,factor_1004,item_4,score_3,"",valid
vote_2895,factor_985,item_4,score_3,"",valid
vote_2896,factor_984,item_1,score_1,"",valid
vote_2897,factor_1004,item_1,score_3,"",valid
vote_2898,factor_985,item_1,score_1,"",valid
vote_2899,factor_369,item_4,score_3,"",valid
vote_2900,factor_1005,item_4,score_3,"",valid
vote_2901,factor_281,item_4,score_3,"",valid
vote_2902,factor_859,item_4,score_3,"",valid
vote_2903,factor_864,item_4,score_3,"",valid
vote_2904,factor_865,item_4,score_3,"",valid
vote_2905,factor_866,item_4,score_3,"",valid
vote_2906,factor_858,item_4,score_3,"",valid
vote_2907,factor_295,item_4,score_3,"",valid
vote_2908,factor_296,item_4,score_3,"",valid
vote_2909,factor_380,item_2,score_3,"",valid
vote_2910,factor_390,item_4,score_3,"",valid
vote_2911,factor_392,item_4,score_3,"",valid
vote_2912,factor_427,item_4,score_3,"",valid
vote_2913,factor_428,item_4,score_3,"",valid
vote_2914,factor_429,item_4,score_3,"",valid
vote_2916,factor_413,item_4,score_3,"",valid
vote_2918,factor_977,item_4,score_3,"",valid
vote_2919,factor_978,item_4,score_3,"",valid
vote_2920,factor_567,item_4,score_3,"",valid
vote_2921,factor_569,item_4,score_3,"",valid
vote_2922,factor_583,item_4,score_3,"",valid
vote_2923,factor_584,item_4,score_3,"",valid
vote_2924,factor_585,item_4,score_3,"",valid
vote_2925,factor_971,item_4,score_3,"",valid
vote_2926,factor_972,item_4,score_3,"",valid
vote_2927,factor_973,item_4,score_3,"",valid
vote_2928,factor_974,item_4,score_3,"",valid
vote_2929,factor_520,item_4,score_3,"",valid
vote_2930,factor_526,item_4,score_3,"",valid
vote_2931,factor_736,item_4,score_3,"",valid
vote_2932,factor_737,item_4,score_3,"",valid
vote_2933,factor_738,item_4,score_3,"",valid
vote_2934,factor_739,item_4,score_3,"",valid
vote_2935,factor_740,item_4,score_3,"",valid
vote_2936,factor_742,item_4,score_3,"",valid
vote_2937,factor_744,item_4,score_3,"",valid
vote_1068,factor_257,item_1,score_1,,valid
vote_2938,factor_509,item_1,score_3,"",valid
vote_2939,factor_509,item_4,score_3,"",valid
vote_2940,factor_1024,item_1,score_3,"",valid
vote_2941,factor_1025,item_1,score_3,"",valid
vote_2942,factor_1026,item_1,score_1,"",valid
vote_2943,factor_1027,item_1,score_1,"",valid
vote_2944,factor_1028,item_1,score_1,"",valid
vote_2945,factor_1024,item_4,score_3,"",valid
vote_2946,factor_1025,item_4,score_3,"",valid
vote_2947,factor_1026,item_4,score_3,"",valid
vote_2948,factor_1027,item_4,score_3,"",valid
vote_2949,factor_1028,item_4,score_3,"",valid
vote_2950,factor_1024,item_5,score_3,"",valid
vote_2951,factor_1025,item_5,score_3,"",valid
vote_2952,factor_1026,item_5,score_3,"",valid
vote_2953,factor_1027,item_5,score_3,"",valid
vote_2954,factor_1028,item_5,score_1,"",valid
vote_2955,factor_1029,item_1,score_3,"",valid
vote_2956,factor_1030,item_1,score_3,"",valid
vote_2957,factor_1031,item_1,score_2,"",valid
vote_2958,factor_1032,item_1,score_1,"",valid
vote_2959,factor_1033,item_1,score_1,"",valid
vote_2960,factor_1029,item_4,score_3,"",valid
vote_2961,factor_1030,item_4,score_3,"",valid
vote_2962,factor_1031,item_4,score_3,"",valid
vote_2963,factor_1032,item_4,score_3,"",valid
vote_2964,factor_1033,item_4,score_3,"",valid
vote_2965,factor_1029,item_5,score_3,"",valid
vote_2966,factor_1030,item_5,score_3,"",valid
vote_2967,factor_1031,item_5,score_3,"",valid
vote_2968,factor_1032,item_5,score_3,"",valid
vote_2969,factor_1034,item_4,score_3,"",valid
vote_2970,factor_1035,item_4,score_3,"",valid
vote_2971,factor_1036,item_4,score_3,"",valid
vote_2972,factor_1037,item_4,score_3,"",valid
vote_2973,factor_1034,item_5,score_3,"",valid
vote_2974,factor_1035,item_5,score_3,"",valid
vote_2975,factor_1036,item_5,score_3,"",valid
vote_2976,factor_1037,item_5,score_3,"",valid
vote_2977,factor_1038,item_5,score_3,"",valid
vote_2978,factor_1034,item_1,score_3,"",valid
vote_2979,factor_1035,item_1,score_3,"",valid
vote_2980,factor_1036,item_1,score_1,"",valid
vote_2981,factor_1037,item_1,score_1,"",valid
vote_2982,factor_1038,item_1,score_1,"",valid
vote_2983,factor_1018,item_1,score_3,"",valid
vote_2984,factor_1019,item_1,score_3,"",valid
vote_2985,factor_1021,item_1,score_1,"",valid
vote_2986,factor_1022,item_1,score_1,"",valid
vote_2987,factor_1023,item_1,score_1,"",valid
vote_2988,factor_1018,item_4,score_3,"",valid
vote_2989,factor_1019,item_4,score_3,"",valid
vote_2990,factor_1020,item_4,score_3,"",valid
vote_2991,factor_1021,item_4,score_3,"",valid
vote_2992,factor_1022,item_4,score_3,"",valid
vote_2993,factor_1023,item_4,score_3,"",valid
vote_2994,factor_1018,item_5,score_3,"",valid
vote_2995,factor_1019,item_5,score_3,"",valid
vote_2996,factor_1020,item_5,score_3,"",valid
vote_2997,factor_1022,item_5,score_1,"",valid
vote_2998,factor_1023,item_5,score_1,"",valid
vote_2999,factor_1020,item_1,score_1,"",valid
vote_3000,factor_1021,item_5,score_2,"",valid
vote_3001,factor_718,item_1,score_3,"",valid
vote_3537,factor_275,item_6,score_3,"",draft
vote_3538,factor_276,item_6,score_3,"",draft
vote_3539,factor_277,item_6,score_3,"",draft
vote_3704,factor_929,item_6,score_1,"",draft
vote_4748,factor_930,item_6,score_3,"",draft
vote_4749,factor_652,item_6,score_2,"",draft
vote_4750,factor_653,item_6,score_2,"",draft
vote_4681,factor_905,item_6,score_3,"",valid
vote_4682,factor_906,item_6,score_3,"",valid
vote_4683,factor_907,item_6,score_3,"",valid
vote_4751,factor_654,item_6,score_2,"",draft
vote_4752,factor_655,item_6,score_2,"",draft
vote_4753,factor_657,item_6,score_2,"",draft
vote_4754,factor_658,item_6,score_2,"",draft
vote_4755,factor_660,item_6,score_2,"",draft
vote_4756,factor_661,item_6,score_2,"",draft
vote_4757,factor_662,item_6,score_2,"",draft
vote_4778,factor_441,item_1,score_3,"",draft
vote_4779,factor_442,item_1,score_3,"",draft
vote_4780,factor_442,item_6,score_1,"",draft
vote_4781,factor_844,item_1,score_3,"",draft
vote_4782,factor_846,item_1,score_3,"",draft
vote_4763,factor_664,item_6,score_2,"",draft
vote_4764,factor_665,item_6,score_2,"",draft
vote_4765,factor_667,item_6,score_2,"",draft
vote_4766,factor_670,item_6,score_2,"",draft
vote_4767,factor_671,item_6,score_2,"",draft
vote_4768,factor_672,item_6,score_2,"",draft
vote_4769,factor_673,item_6,score_2,"",draft
vote_4770,factor_674,item_6,score_2,"",draft
vote_4771,factor_675,item_6,score_2,"",draft
vote_4772,factor_679,item_6,score_3,"",draft
vote_4773,factor_680,item_6,score_3,"",draft
vote_4774,factor_486,item_6,score_1,"",draft
vote_4775,factor_487,item_6,score_3,"",draft
vote_4776,factor_488,item_6,score_1,"",draft
vote_4777,factor_489,item_6,score_3,"",draft
vote_4783,factor_845,item_1,score_3,"",draft
vote_4784,factor_510,item_1,score_3,"",draft
vote_4840,factor_486,item_1,score_3,www.odoo.com provides saas for openerp,draft
vote_4786,factor_830,item_6,score_1,"",draft
vote_4787,factor_831,item_6,score_1,"",draft
vote_4788,factor_457,item_6,score_1,"",draft
vote_4789,factor_458,item_6,score_1,"",draft
vote_4790,factor_435,item_6,score_1,"",draft
vote_4791,factor_436,item_6,score_1,"",draft
vote_4792,factor_437,item_6,score_1,"",draft
vote_4793,factor_587,item_6,score_1,"",draft
vote_4794,factor_588,item_6,score_1,"",draft
vote_4795,factor_567,item_6,score_1,"",draft
vote_4796,factor_568,item_6,score_1,"",draft
vote_4797,factor_569,item_6,score_1,"",draft
vote_4798,factor_571,item_6,score_1,"",draft
vote_4799,factor_578,item_6,score_1,"",draft
vote_4800,factor_579,item_6,score_1,"",draft
vote_4801,factor_977,item_1,score_3,"",draft
vote_4802,factor_978,item_1,score_3,"",draft
vote_4803,factor_977,item_6,score_3,"",draft
vote_4804,factor_978,item_6,score_3,"",draft
vote_4805,factor_559,item_1,score_3,"",draft
vote_4806,factor_519,item_1,score_3,"",draft
vote_4807,factor_520,item_6,score_1,"",draft
vote_4808,factor_526,item_6,score_1,"",draft
vote_4809,factor_527,item_6,score_1,"",draft
vote_4810,factor_137,item_1,score_1,"",draft
vote_4811,factor_140,item_1,score_1,"",draft
vote_4812,factor_144,item_1,score_1,"",draft
vote_4813,factor_154,item_1,score_3,"",draft
vote_4814,factor_489,item_1,score_3,"",draft
vote_4815,factor_489,item_6,score_1,"",draft
vote_4816,factor_490,item_6,score_1,"",draft
vote_4817,factor_48,item_1,score_1,"",draft
vote_4818,factor_62,item_1,score_1,"",draft
vote_4819,factor_64,item_1,score_3,"",draft
vote_4820,factor_77,item_1,score_1,"",draft
vote_4821,factor_300,item_6,score_3,"",draft
vote_4822,factor_301,item_6,score_3,"",draft
vote_4823,factor_302,item_6,score_3,"",draft
vote_4824,factor_303,item_6,score_3,"",draft
vote_4825,factor_736,item_6,score_3,"",draft
vote_4826,factor_737,item_6,score_3,"",draft
vote_4827,factor_738,item_6,score_1,"",draft
vote_4828,factor_739,item_6,score_3,"",draft
vote_4829,factor_740,item_6,score_3,"",draft
vote_4831,factor_1055,item_7,score_2,"",draft
vote_4832,factor_258,item_1,score_3,"",draft
vote_4833,factor_257,item_1,score_1,"",draft
vote_4834,factor_261,item_1,score_3,"",draft
vote_4835,factor_263,item_1,score_3,"",draft
vote_4836,factor_264,item_1,score_1,"",draft
vote_4837,factor_265,item_1,score_3,"",draft
vote_4838,factor_266,item_1,score_3,"",draft
vote_4839,factor_268,item_1,score_1,"",draft
vote_4841,factor_487,item_1,score_3,www.odoo.com provides saas for openerp,draft
vote_4842,factor_489,item_1,score_3,www.odoo.com provides saas for openerp,draft
vote_4843,factor_490,item_1,score_3,www.odoo.com provides saas for openerp,draft
vote_4845,factor_936,item_1,score_3,all these are available in version 6 of the product,draft
vote_4846,factor_937,item_1,score_3,all these are available in version 6 of the product,draft
vote_4847,factor_938,item_1,score_3,all these are available in version 6 of the product,draft
vote_4848,factor_106,item_6,score_1,"",draft
vote_4849,factor_110,item_6,score_3,"",draft
vote_4850,factor_105,item_6,score_2,"",draft
vote_4851,factor_107,item_6,score_2,"",draft
vote_4852,factor_108,item_6,score_1,"",draft
vote_4853,factor_109,item_6,score_3,"",draft
vote_4854,factor_427,item_6,score_1,"",draft
vote_4855,factor_428,item_6,score_1,"",draft
vote_4856,factor_429,item_6,score_1,"",draft
vote_4857,factor_416,item_6,score_3,"",draft
vote_4858,factor_417,item_6,score_3,"",draft
vote_4859,factor_418,item_6,score_2,"",draft
vote_4860,factor_419,item_6,score_3,"",draft
vote_4861,factor_420,item_6,score_1,"",draft
vote_4862,factor_421,item_6,score_3,"",draft
vote_4863,factor_422,item_6,score_3,"",draft
vote_4864,factor_424,item_6,score_3,"",draft
vote_4865,factor_461,item_6,score_1,"",draft
vote_4866,factor_462,item_6,score_3,"",draft
vote_4867,factor_463,item_6,score_2,"",draft
vote_4868,factor_464,item_6,score_3,"",draft
vote_4869,factor_465,item_6,score_1,"",draft
vote_4870,factor_467,item_6,score_3,"",draft
vote_4871,factor_468,item_6,score_3,"",draft
vote_4872,factor_469,item_6,score_3,"",draft
vote_4873,factor_471,item_6,score_3,"",draft
vote_4874,factor_472,item_6,score_3,"",draft
vote_4875,factor_473,item_6,score_1,"",draft
vote_4876,factor_411,item_6,score_3,"",draft
vote_4877,factor_413,item_6,score_3,"",draft
vote_4878,factor_414,item_6,score_3,"",draft
vote_4879,factor_389,item_6,score_3,"",draft
vote_4880,factor_390,item_6,score_3,"",draft
vote_4881,factor_391,item_6,score_3,"",draft
vote_4882,factor_400,item_6,score_3,"",draft
vote_4883,factor_401,item_6,score_1,"",draft
vote_4884,factor_403,item_6,score_3,"",draft
vote_4885,factor_394,item_6,score_3,"",draft
vote_4886,factor_395,item_6,score_3,"",draft
vote_4887,factor_396,item_6,score_3,"",draft
vote_4888,factor_397,item_6,score_3,"",draft
vote_4889,factor_398,item_6,score_3,"",draft
vote_4890,factor_399,item_6,score_3,"",draft
vote_4891,factor_387,item_6,score_3,"",draft
vote_4892,factor_365,item_6,score_3,"",draft
vote_4893,factor_366,item_6,score_3,"",draft
vote_4894,factor_367,item_6,score_3,"",draft
vote_4895,factor_1001,item_6,score_3,"",draft
vote_4896,factor_1006,item_6,score_3,"",draft
vote_4897,factor_1008,item_6,score_3,"",draft
vote_4898,factor_1009,item_6,score_3,"",draft
vote_4899,factor_1010,item_6,score_3,"",draft
vote_4900,factor_936,item_1,score_3,"",draft
vote_4901,factor_937,item_1,score_3,"",draft
vote_4902,factor_938,item_1,score_3,"",draft
vote_4903,factor_130,item_1,score_3,"",draft
vote_4904,factor_132,item_1,score_3,"",draft
vote_4905,factor_1051,item_1,score_3,"",draft
vote_4906,factor_135,item_6,score_3,"",draft
vote_4907,factor_137,item_6,score_3,"",draft
vote_4908,factor_138,item_6,score_3,"",draft
vote_4909,factor_140,item_6,score_3,"",draft
vote_4924,factor_1026,item_1,score_3,"",draft
vote_4925,factor_1025,item_2,score_3,"",draft
vote_4926,factor_1031,item_1,score_3,"",draft
vote_4927,factor_1032,item_1,score_3,"",draft
vote_4928,factor_1033,item_1,score_3,"",draft
vote_4929,factor_692,item_7,score_3,"",draft
vote_4930,factor_1009,item_1,score_3,"",draft
vote_4931,factor_1010,item_1,score_3,"",draft
vote_4932,factor_299,item_1,score_1,"",draft
vote_4933,factor_299,item_6,score_1,"",draft
vote_4934,factor_878,item_1,score_3,"",draft
vote_4935,factor_879,item_1,score_3,"",draft
vote_4936,factor_880,item_1,score_3,"",draft
vote_4937,factor_881,item_1,score_3,"",draft
vote_4938,factor_882,item_1,score_3,"",draft
vote_4939,factor_883,item_1,score_3,"",draft
vote_4950,factor_257,item_1,score_3,"",draft
vote_4951,factor_258,item_1,score_3,"",draft
vote_4952,factor_261,item_1,score_3,"",draft
vote_4953,factor_267,item_1,score_3,"",draft
vote_4956,factor_268,item_1,score_3,"",draft
vote_4975,factor_439,item_1,score_3,"",draft
vote_4976,factor_440,item_1,score_3,"",draft
vote_4977,factor_441,item_1,score_3,"",draft
vote_4978,factor_442,item_1,score_3,"",draft
vote_4957,factor_265,item_1,score_3,"",draft
vote_4958,factor_262,item_1,score_3,"",draft
vote_4961,factor_259,item_1,score_3,"",draft
vote_4963,factor_264,item_1,score_3,"",draft
